time;gFx;gFy;gFz;TgF
73.895955;-0.0095;-0.0110;1.0049;1.005
73.899347;-0.0100;-0.0112;1.0066;1.007
73.900922;-0.0100;-0.0117;1.0068;1.007
73.901869;-0.0088;-0.0117;1.0071;1.007
73.903730;-0.0093;-0.0115;1.0068;1.007
73.910794;-0.0095;-0.0112;1.0068;1.007
73.911454;-0.0095;-0.0105;1.0071;1.007
73.911819;-0.0095;-0.0110;1.0071;1.007
73.912161;-0.0112;-0.0110;1.0061;1.006
73.929193;-0.0093;-0.0090;1.0063;1.006
73.929889;-0.0093;-0.0098;1.0058;1.006
73.930267;-0.0090;-0.0095;1.0061;1.006
73.930982;-0.0086;-0.0095;1.0071;1.007
73.931336;-0.0083;-0.0098;1.0068;1.007
73.931921;-0.0090;-0.0107;1.0071;1.007
73.932289;-0.0100;-0.0107;1.0080;1.008
73.932648;-0.0090;-0.0110;1.0085;1.009
73.933005;-0.0090;-0.0100;1.0083;1.008
73.933349;-0.0098;-0.0107;1.0066;1.007
73.942609;-0.0103;-0.0110;1.0066;1.007
73.944614;-0.0086;-0.0117;1.0071;1.007
73.946094;-0.0086;-0.0117;1.0061;1.006
73.947256;-0.0086;-0.0110;1.0066;1.007
73.948505;-0.0081;-0.0107;1.0071;1.007
73.949370;-0.0086;-0.0112;1.0071;1.007
73.950844;-0.0088;-0.0117;1.0068;1.007
73.952450;-0.0107;-0.0115;1.0073;1.007
73.953266;-0.0098;-0.0112;1.0071;1.007
73.954901;-0.0081;-0.0117;1.0066;1.007
73.956145;-0.0078;-0.0117;1.0073;1.007
73.958613;-0.0086;-0.0100;1.0078;1.008
73.960188;-0.0093;-0.0105;1.0085;1.009
73.960833;-0.0093;-0.0098;1.0080;1.008
73.965255;-0.0093;-0.0098;1.0056;1.006
73.975121;-0.0071;-0.0100;1.0049;1.005
73.976125;-0.0064;-0.0107;1.0056;1.006
73.976544;-0.0068;-0.0095;1.0071;1.007
73.976900;-0.0088;-0.0093;1.0066;1.007
73.977240;-0.0086;-0.0098;1.0056;1.006
73.977860;-0.0093;-0.0103;1.0061;1.006
73.978255;-0.0093;-0.0100;1.0066;1.007
73.978692;-0.0090;-0.0088;1.0056;1.006
73.980352;-0.0093;-0.0112;1.0056;1.006
73.981809;-0.0093;-0.0112;1.0056;1.006
73.984019;-0.0095;-0.0115;1.0056;1.006
73.986246;-0.0093;-0.0120;1.0066;1.007
73.988717;-0.0095;-0.0115;1.0078;1.008
73.993046;-0.0105;-0.0112;1.0071;1.007
73.993665;-0.0103;-0.0117;1.0071;1.007
73.994247;-0.0093;-0.0120;1.0058;1.006
73.996083;-0.0098;-0.0144;1.0046;1.005
73.997924;-0.0095;-0.0142;1.0054;1.005
73.999927;-0.0090;-0.0134;1.0068;1.007
74.001997;-0.0098;-0.0127;1.0061;1.006
74.003941;-0.0095;-0.0137;1.0066;1.007
74.011151;-0.0103;-0.0142;1.0063;1.006
74.011813;-0.0107;-0.0144;1.0051;1.005
74.012205;-0.0105;-0.0134;1.0039;1.004
74.012867;-0.0090;-0.0122;1.0041;1.004
74.013702;-0.0086;-0.0115;1.0049;1.005
74.037974;-0.0098;-0.0115;1.0054;1.005
74.039199;-0.0095;-0.0125;1.0051;1.005
74.039600;-0.0095;-0.0129;1.0058;1.006
74.039924;-0.0098;-0.0107;1.0066;1.007
74.040242;-0.0090;-0.0095;1.0061;1.006
74.040596;-0.0095;-0.0090;1.0066;1.007
74.040932;-0.0107;-0.0088;1.0078;1.008
74.041282;-0.0086;-0.0086;1.0090;1.009
74.041608;-0.0090;-0.0086;1.0083;1.008
74.041913;-0.0083;-0.0095;1.0075;1.008
74.042246;-0.0086;-0.0090;1.0075;1.008
74.042665;-0.0088;-0.0103;1.0083;1.008
74.048053;-0.0098;-0.0105;1.0095;1.010
74.052136;-0.0098;-0.0112;1.0090;1.009
74.054862;-0.0100;-0.0107;1.0080;1.008
74.060731;-0.0120;-0.0115;1.0068;1.007
74.062858;-0.0115;-0.0117;1.0066;1.007
74.066974;-0.0105;-0.0125;1.0073;1.007
74.068649;-0.0115;-0.0117;1.0063;1.006
74.070735;-0.0107;-0.0115;1.0058;1.006
74.073289;-0.0105;-0.0129;1.0073;1.007
74.073693;-0.0110;-0.0134;1.0080;1.008
74.074345;-0.0127;-0.0134;1.0071;1.007
74.074819;-0.0110;-0.0125;1.0058;1.006
74.075187;-0.0100;-0.0120;1.0061;1.006
74.075543;-0.0083;-0.0120;1.0063;1.006
74.076162;-0.0098;-0.0112;1.0054;1.005
74.076568;-0.0100;-0.0105;1.0046;1.005
74.076929;-0.0090;-0.0110;1.0056;1.006
74.077284;-0.0098;-0.0117;1.0068;1.007
74.077878;-0.0103;-0.0112;1.0068;1.007
74.078288;-0.0100;-0.0100;1.0071;1.007
74.080046;-0.0098;-0.0105;1.0075;1.008
74.081846;-0.0086;-0.0103;1.0068;1.007
74.083789;-0.0093;-0.0098;1.0063;1.006
74.086099;-0.0090;-0.0103;1.0066;1.007
74.087940;-0.0088;-0.0090;1.0066;1.007
74.090217;-0.0086;-0.0095;1.0078;1.008
74.091776;-0.0086;-0.0098;1.0078;1.008
74.093832;-0.0081;-0.0088;1.0066;1.007
74.096067;-0.0103;-0.0090;1.0063;1.006
74.098556;-0.0107;-0.0107;1.0071;1.007
74.100022;-0.0098;-0.0103;1.0063;1.006
74.101805;-0.0090;-0.0107;1.0063;1.006
74.103919;-0.0083;-0.0100;1.0058;1.006
74.106406;-0.0100;-0.0093;1.0073;1.007
74.108212;-0.0098;-0.0100;1.0066;1.007
74.110137;-0.0100;-0.0112;1.0061;1.006
74.112260;-0.0100;-0.0120;1.0068;1.007
74.113928;-0.0100;-0.0125;1.0068;1.007
74.117494;-0.0105;-0.0137;1.0088;1.009
74.118131;-0.0088;-0.0144;1.0075;1.008
74.120010;-0.0090;-0.0156;1.0073;1.007
74.129500;-0.0093;-0.0156;1.0039;1.004
74.130227;-0.0095;-0.0151;1.0036;1.004
74.130966;-0.0100;-0.0156;1.0054;1.006
74.131425;-0.0115;-0.0159;1.0058;1.006
74.131782;-0.0112;-0.0154;1.0056;1.006
74.137857;-0.0127;-0.0137;1.0046;1.005
74.138304;-0.0122;-0.0147;1.0049;1.005
74.138927;-0.0127;-0.0144;1.0063;1.007
74.139278;-0.0117;-0.0137;1.0083;1.008
74.157868;-0.0139;-0.0137;1.0088;1.009
74.158814;-0.0139;-0.0127;1.0102;1.010
74.159227;-0.0129;-0.0127;1.0071;1.007
74.159548;-0.0129;-0.0117;1.0056;1.006
74.159901;-0.0120;-0.0088;1.0056;1.006
74.160245;-0.0095;-0.0081;1.0093;1.009
74.160583;-0.0088;-0.0064;1.0110;1.011
74.160930;-0.0066;-0.0034;1.0105;1.011
74.161278;-0.0059;-0.0022;1.0075;1.008
74.161619;-0.0064;-0.0022;1.0058;1.006
74.161978;-0.0059;-0.0002;1.0046;1.005
74.162345;-0.0051;-0.0002;1.0054;1.005
74.168779;-0.0039;-0.0017;1.0071;1.007
74.170021;-0.0032;-0.0027;1.0071;1.007
74.171891;-0.0032;-0.0039;1.0063;1.006
74.172970;-0.0032;-0.0044;1.0044;1.004
74.174350;-0.0032;-0.0068;1.0054;1.005
74.176281;-0.0039;-0.0088;1.0049;1.005
74.177000;-0.0068;-0.0103;1.0071;1.007
74.179501;-0.0083;-0.0139;1.0066;1.007
74.180582;-0.0083;-0.0154;1.0071;1.007
74.182632;-0.0110;-0.0161;1.0080;1.008
74.185863;-0.0120;-0.0164;1.0090;1.009
74.188797;-0.0127;-0.0195;1.0097;1.010
74.189977;-0.0137;-0.0205;1.0073;1.008
74.191685;-0.0142;-0.0203;1.0073;1.008
74.193137;-0.0137;-0.0200;1.0093;1.010
74.195292;-0.0127;-0.0188;1.0100;1.010
74.205768;-0.0137;-0.0176;1.0102;1.010
74.206751;-0.0132;-0.0181;1.0112;1.011
74.207146;-0.0127;-0.0176;1.0090;1.009
74.207496;-0.0117;-0.0161;1.0078;1.008
74.207868;-0.0098;-0.0137;1.0068;1.007
74.208219;-0.0083;-0.0129;1.0063;1.006
74.209127;-0.0071;-0.0110;1.0063;1.006
74.210401;-0.0078;-0.0105;1.0024;1.003
74.212916;-0.0086;-0.0098;1.0014;1.002
74.213909;-0.0066;-0.0088;1.0039;1.004
74.216035;-0.0073;-0.0090;1.0024;1.002
74.218006;-0.0071;-0.0083;1.0012;1.001
74.220273;-0.0076;-0.0071;1.0002;1.000
74.227355;-0.0090;-0.0088;1.0032;1.003
74.228047;-0.0093;-0.0093;1.0032;1.003
74.228449;-0.0103;-0.0107;1.0036;1.004
74.228853;-0.0115;-0.0115;1.0044;1.005
74.230559;-0.0127;-0.0117;1.0063;1.006
74.232044;-0.0139;-0.0125;1.0068;1.007
74.234206;-0.0139;-0.0129;1.0068;1.007
74.236158;-0.0122;-0.0090;1.0088;1.009
74.238645;-0.0115;-0.0088;1.0107;1.011
74.240066;-0.0117;-0.0083;1.0107;1.011
74.242090;-0.0110;-0.0093;1.0097;1.010
74.244087;-0.0088;-0.0081;1.0097;1.010
74.245956;-0.0086;-0.0073;1.0110;1.011
74.248668;-0.0083;-0.0071;1.0102;1.010
74.249983;-0.0076;-0.0071;1.0080;1.008
74.251912;-0.0049;-0.0061;1.0080;1.008
74.253996;-0.0032;-0.0061;1.0083;1.008
74.258304;-0.0037;-0.0061;1.0088;1.009
74.259016;-0.0049;-0.0073;1.0075;1.008
74.261148;-0.0054;-0.0083;1.0075;1.008
74.262227;-0.0056;-0.0095;1.0080;1.008
74.264019;-0.0081;-0.0115;1.0085;1.009
74.265990;-0.0088;-0.0120;1.0080;1.008
74.268112;-0.0100;-0.0159;1.0083;1.008
74.269984;-0.0112;-0.0156;1.0085;1.009
74.274216;-0.0110;-0.0171;1.0073;1.008
74.275143;-0.0115;-0.0171;1.0068;1.007
74.276208;-0.0120;-0.0188;1.0073;1.008
74.277922;-0.0117;-0.0203;1.0080;1.008
74.280065;-0.0127;-0.0198;1.0044;1.005
74.282112;-0.0117;-0.0193;1.0024;1.003
74.284589;-0.0115;-0.0198;1.0029;1.003
74.286657;-0.0125;-0.0188;1.0061;1.006
74.288803;-0.0117;-0.0176;1.0056;1.006
74.293605;-0.0115;-0.0147;1.0044;1.005
74.295548;-0.0095;-0.0127;1.0017;1.002
74.296616;-0.0088;-0.0112;1.0014;1.002
74.297545;-0.0086;-0.0086;1.0032;1.003
74.298712;-0.0103;-0.0073;1.0056;1.006
74.300290;-0.0093;-0.0073;1.0071;1.007
74.302654;-0.0086;-0.0064;1.0093;1.009
74.304180;-0.0103;-0.0051;1.0068;1.007
74.311360;-0.0103;-0.0046;1.0046;1.005
74.313442;-0.0076;-0.0029;1.0039;1.004
74.314724;-0.0088;-0.0027;1.0058;1.006
74.316013;-0.0083;-0.0029;1.0102;1.010
74.317170;-0.0076;-0.0034;1.0095;1.010
74.318846;-0.0078;-0.0039;1.0078;1.008
74.322584;-0.0086;-0.0061;1.0056;1.006
74.325168;-0.0076;-0.0086;1.0051;1.005
74.327285;-0.0066;-0.0100;1.0073;1.007
74.327721;-0.0090;-0.0112;1.0097;1.010
74.328067;-0.0083;-0.0125;1.0066;1.007
74.328409;-0.0078;-0.0127;1.0054;1.005
74.334251;-0.0078;-0.0139;1.0066;1.007
74.334977;-0.0090;-0.0151;1.0056;1.006
74.335362;-0.0095;-0.0164;1.0075;1.008
74.336399;-0.0095;-0.0144;1.0080;1.008
74.357363;-0.0095;-0.0149;1.0078;1.008
74.358159;-0.0100;-0.0151;1.0078;1.008
74.358647;-0.0100;-0.0151;1.0083;1.008
74.359019;-0.0090;-0.0151;1.0071;1.007
74.359348;-0.0088;-0.0144;1.0071;1.007
74.359699;-0.0086;-0.0139;1.0090;1.009
74.360058;-0.0086;-0.0134;1.0105;1.011
74.360398;-0.0090;-0.0134;1.0095;1.010
74.360728;-0.0088;-0.0129;1.0078;1.008
74.361054;-0.0088;-0.0137;1.0061;1.006
74.364975;-0.0105;-0.0137;1.0049;1.005
74.365413;-0.0107;-0.0134;1.0063;1.006
74.365729;-0.0110;-0.0139;1.0095;1.010
74.366041;-0.0125;-0.0112;1.0080;1.008
74.366377;-0.0125;-0.0103;1.0071;1.007
74.368031;-0.0125;-0.0110;1.0054;1.005
74.370311;-0.0139;-0.0107;1.0032;1.003
74.372467;-0.0132;-0.0120;1.0027;1.003
74.375980;-0.0144;-0.0110;1.0056;1.006
74.376671;-0.0142;-0.0112;1.0083;1.008
74.383969;-0.0142;-0.0110;1.0117;1.012
74.384398;-0.0144;-0.0100;1.0093;1.009
74.384720;-0.0144;-0.0103;1.0068;1.007
74.385069;-0.0137;-0.0088;1.0066;1.007
74.389232;-0.0115;-0.0083;1.0083;1.008
74.391968;-0.0110;-0.0076;1.0102;1.010
74.398770;-0.0115;-0.0071;1.0093;1.009
74.399692;-0.0093;-0.0073;1.0063;1.006
74.403285;-0.0083;-0.0071;1.0056;1.006
74.406819;-0.0086;-0.0066;1.0046;1.005
74.408624;-0.0086;-0.0073;1.0036;1.004
74.409576;-0.0071;-0.0078;1.0022;1.002
74.415321;-0.0086;-0.0086;1.0054;1.005
74.415706;-0.0083;-0.0093;1.0083;1.008
74.416062;-0.0086;-0.0112;1.0124;1.013
74.416413;-0.0090;-0.0112;1.0132;1.013
74.416754;-0.0083;-0.0117;1.0127;1.013
74.417112;-0.0068;-0.0120;1.0088;1.009
74.417454;-0.0051;-0.0112;1.0066;1.007
74.417800;-0.0042;-0.0120;1.0068;1.007
74.420616;-0.0056;-0.0115;1.0073;1.007
74.421376;-0.0054;-0.0100;1.0063;1.006
74.423702;-0.0042;-0.0107;1.0007;1.001
74.427070;-0.0051;-0.0107;0.9966;0.997
74.427450;-0.0054;-0.0115;0.9988;0.999
74.428755;-0.0073;-0.0105;1.0083;1.008
74.431173;-0.0088;-0.0110;1.0132;1.013
74.433056;-0.0093;-0.0115;1.0134;1.014
74.434534;-0.0098;-0.0115;1.0110;1.011
74.436309;-0.0107;-0.0115;1.0071;1.007
74.438501;-0.0117;-0.0110;1.0075;1.008
74.441285;-0.0142;-0.0090;1.0093;1.009
74.442305;-0.0144;-0.0090;1.0115;1.012
74.447290;-0.0154;-0.0076;1.0100;1.010
74.447746;-0.0164;-0.0071;1.0046;1.005
74.448767;-0.0149;-0.0076;1.0034;1.004
74.450626;-0.0159;-0.0086;1.0117;1.012
74.452613;-0.0154;-0.0098;1.0151;1.015
74.455548;-0.0147;-0.0098;1.0117;1.012
74.455997;-0.0129;-0.0107;1.0034;1.004
74.464913;-0.0115;-0.0115;1.0002;1.000
74.465919;-0.0103;-0.0127;1.0012;1.001
74.466605;-0.0086;-0.0127;1.0049;1.005
74.467195;-0.0088;-0.0134;1.0068;1.007
74.467768;-0.0086;-0.0159;1.0100;1.010
74.469304;-0.0076;-0.0164;1.0027;1.003
74.470567;-0.0073;-0.0159;0.9966;0.997
74.486601;-0.0081;-0.0161;0.9880;0.988
74.487592;-0.0098;-0.0164;0.9968;0.997
74.488184;-0.0105;-0.0149;1.0058;1.006
74.488737;-0.0112;-0.0154;1.0173;1.018
74.489288;-0.0110;-0.0134;1.0115;1.012
74.497097;-0.0115;-0.0117;1.0041;1.004
74.498299;-0.0110;-0.0110;0.9988;0.999
74.499161;-0.0105;-0.0103;1.0019;1.002
74.499765;-0.0093;-0.0115;1.0119;1.012
74.500328;-0.0090;-0.0088;1.0124;1.013
74.500917;-0.0090;-0.0083;1.0102;1.010
74.501455;-0.0081;-0.0081;1.0024;1.002
74.501983;-0.0081;-0.0056;0.9958;0.996
74.519005;-0.0083;-0.0051;0.9985;0.999
74.520709;-0.0086;-0.0054;1.0159;1.016
74.521290;-0.0071;-0.0044;1.0217;1.022
74.521980;-0.0078;-0.0034;1.0161;1.016
74.522981;-0.0083;-0.0064;1.0017;1.002
74.523492;-0.0088;-0.0059;0.9990;0.999
74.524302;-0.0071;-0.0056;1.0056;1.006
74.524915;-0.0078;-0.0046;1.0085;1.009
74.525431;-0.0076;-0.0046;1.0095;1.010
74.525942;-0.0064;-0.0081;1.0127;1.013
74.526883;-0.0081;-0.0088;1.0093;1.009
74.527433;-0.0105;-0.0098;1.0029;1.003
74.527923;-0.0100;-0.0112;1.0005;1.001
74.528756;-0.0090;-0.0110;1.0068;1.007
74.529233;-0.0110;-0.0103;1.0225;1.023
74.529690;-0.0115;-0.0103;1.0183;1.018
74.531560;-0.0117;-0.0095;1.0105;1.011
74.532291;-0.0129;-0.0093;0.9997;1.000
74.535180;-0.0127;-0.0117;1.0014;1.002
74.536205;-0.0120;-0.0117;1.0036;1.004
74.538261;-0.0112;-0.0144;1.0061;1.006
74.540517;-0.0110;-0.0151;1.0085;1.009
74.543220;-0.0103;-0.0159;1.0078;1.008
74.544456;-0.0117;-0.0181;1.0029;1.003
74.546728;-0.0127;-0.0195;1.0014;1.002
74.548669;-0.0095;-0.0195;1.0024;1.003
74.550764;-0.0105;-0.0203;1.0066;1.007
74.552760;-0.0112;-0.0198;1.0107;1.011
74.554239;-0.0100;-0.0195;1.0159;1.016
74.556446;-0.0093;-0.0195;1.0119;1.012
74.558149;-0.0095;-0.0191;1.0093;1.009
74.560445;-0.0078;-0.0183;1.0075;1.008
74.562223;-0.0061;-0.0173;0.9997;1.000
74.564603;-0.0068;-0.0156;0.9951;0.995
74.566586;-0.0066;-0.0147;0.9929;0.993
74.568873;-0.0054;-0.0134;0.9983;0.998
74.571218;-0.0049;-0.0112;1.0093;1.009
74.575910;-0.0081;-0.0100;1.0068;1.007
74.576336;-0.0098;-0.0093;1.0032;1.003
74.576899;-0.0086;-0.0078;1.0039;1.004
74.578327;-0.0064;-0.0086;1.0102;1.010
74.580336;-0.0076;-0.0083;1.0105;1.011
74.582553;-0.0103;-0.0088;1.0093;1.009
74.584477;-0.0120;-0.0090;1.0102;1.010
74.586617;-0.0122;-0.0093;1.0097;1.010
74.596478;-0.0125;-0.0076;1.0039;1.004
74.597022;-0.0120;-0.0073;0.9997;1.000
74.597311;-0.0137;-0.0083;1.0017;1.002
74.597568;-0.0142;-0.0081;1.0141;1.014
74.597832;-0.0134;-0.0088;1.0166;1.017
74.598521;-0.0125;-0.0110;1.0112;1.011
74.600347;-0.0105;-0.0115;1.0012;1.001
74.602557;-0.0098;-0.0107;1.0000;1.000
74.604765;-0.0090;-0.0093;1.0049;1.005
74.608586;-0.0083;-0.0090;1.0063;1.006
74.609374;-0.0086;-0.0098;1.0066;1.007
74.610590;-0.0086;-0.0127;1.0097;1.010
74.612182;-0.0083;-0.0134;1.0117;1.012
74.614188;-0.0073;-0.0103;1.0080;1.008
74.616659;-0.0090;-0.0137;0.9988;0.999
74.618713;-0.0100;-0.0159;0.9980;0.998
74.620278;-0.0095;-0.0149;1.0097;1.010
74.627176;-0.0095;-0.0147;1.0139;1.014
74.627738;-0.0088;-0.0147;1.0097;1.010
74.628026;-0.0105;-0.0137;1.0032;1.003
74.628582;-0.0083;-0.0127;1.0078;1.008
74.630369;-0.0064;-0.0125;1.0122;1.012
74.632115;-0.0049;-0.0117;1.0149;1.015
74.634644;-0.0054;-0.0120;1.0132;1.013
74.636691;-0.0056;-0.0125;1.0085;1.009
74.638700;-0.0049;-0.0110;1.0061;1.006
74.651636;-0.0046;-0.0110;1.0046;1.005
74.652679;-0.0064;-0.0103;1.0024;1.002
74.653067;-0.0066;-0.0100;1.0100;1.010
74.653459;-0.0064;-0.0107;1.0134;1.013
74.653830;-0.0098;-0.0100;1.0105;1.011
74.654202;-0.0088;-0.0086;0.9966;0.997
74.654906;-0.0095;-0.0088;0.9909;0.991
74.655303;-0.0107;-0.0105;0.9929;0.993
74.659961;-0.0112;-0.0100;0.9997;1.000
74.660702;-0.0129;-0.0086;1.0127;1.013
74.661104;-0.0142;-0.0088;1.0129;1.013
74.662559;-0.0149;-0.0100;1.0122;1.012
74.664262;-0.0151;-0.0105;1.0095;1.010
74.666351;-0.0144;-0.0117;1.0075;1.008
74.668184;-0.0147;-0.0122;1.0051;1.005
74.670576;-0.0147;-0.0132;1.0044;1.005
74.672312;-0.0161;-0.0127;1.0080;1.008
74.678935;-0.0164;-0.0112;1.0141;1.014
74.679570;-0.0134;-0.0103;1.0124;1.013
74.679941;-0.0107;-0.0093;1.0054;1.005
74.680320;-0.0095;-0.0100;1.0049;1.005
74.682270;-0.0081;-0.0090;1.0054;1.005
74.684153;-0.0073;-0.0100;1.0049;1.005
74.686033;-0.0071;-0.0110;1.0041;1.004
74.688219;-0.0059;-0.0103;1.0088;1.009
74.695154;-0.0046;-0.0098;1.0102;1.010
74.695801;-0.0034;-0.0115;1.0088;1.009
74.696208;-0.0039;-0.0117;1.0068;1.007
74.696582;-0.0059;-0.0127;1.0049;1.005
74.698567;-0.0044;-0.0129;1.0066;1.007
74.700373;-0.0054;-0.0120;1.0066;1.007
74.702152;-0.0078;-0.0107;1.0032;1.003
74.704197;-0.0090;-0.0110;1.0073;1.007
74.708019;-0.0103;-0.0117;1.0115;1.012
74.708649;-0.0088;-0.0100;1.0154;1.015
74.711287;-0.0093;-0.0083;1.0095;1.010
74.712318;-0.0098;-0.0086;1.0056;1.006
74.714204;-0.0103;-0.0073;1.0032;1.003
74.716551;-0.0105;-0.0078;1.0046;1.005
74.718614;-0.0088;-0.0071;1.0078;1.008
74.720342;-0.0068;-0.0064;1.0080;1.008
74.722311;-0.0071;-0.0064;1.0093;1.009
74.728689;-0.0068;-0.0068;1.0102;1.010
74.729387;-0.0086;-0.0068;1.0066;1.007
74.729769;-0.0081;-0.0068;1.0032;1.003
74.730960;-0.0095;-0.0083;1.0007;1.001
74.732593;-0.0098;-0.0115;1.0071;1.007
74.734719;-0.0090;-0.0120;1.0093;1.009
74.736596;-0.0098;-0.0122;1.0088;1.009
74.738496;-0.0095;-0.0129;1.0061;1.006
74.747598;-0.0115;-0.0132;1.0056;1.006
74.748356;-0.0132;-0.0125;1.0107;1.011
74.748723;-0.0132;-0.0132;1.0134;1.014
74.749092;-0.0132;-0.0129;1.0144;1.015
74.749445;-0.0139;-0.0142;1.0110;1.011
74.750556;-0.0129;-0.0159;1.0078;1.008
74.752394;-0.0103;-0.0169;1.0010;1.001
74.754518;-0.0105;-0.0181;0.9985;0.999
74.763129;-0.0105;-0.0188;0.9983;0.998
74.763919;-0.0098;-0.0173;1.0017;1.002
74.764286;-0.0105;-0.0164;1.0036;1.004
74.764648;-0.0127;-0.0156;1.0039;1.004
74.764986;-0.0107;-0.0139;1.0056;1.006
74.766632;-0.0112;-0.0139;1.0068;1.007
74.768815;-0.0105;-0.0154;1.0071;1.007
74.770638;-0.0107;-0.0142;1.0071;1.007
74.772820;-0.0100;-0.0129;1.0056;1.006
74.777605;-0.0088;-0.0095;1.0012;1.001
74.778621;-0.0093;-0.0078;1.0051;1.005
74.779020;-0.0086;-0.0068;1.0083;1.008
74.780664;-0.0078;-0.0056;1.0134;1.013
74.782606;-0.0098;-0.0056;1.0132;1.013
74.784431;-0.0129;-0.0064;1.0063;1.006
74.786368;-0.0125;-0.0076;1.0007;1.001
74.793612;-0.0105;-0.0073;1.0010;1.001
74.794594;-0.0098;-0.0088;1.0044;1.004
74.794982;-0.0105;-0.0098;1.0080;1.008
74.795332;-0.0107;-0.0112;1.0100;1.010
74.796615;-0.0081;-0.0112;1.0102;1.010
74.798597;-0.0073;-0.0100;1.0034;1.003
74.800504;-0.0071;-0.0105;0.9997;1.000
74.802599;-0.0073;-0.0103;1.0012;1.001
74.804564;-0.0078;-0.0107;1.0049;1.005
74.807730;-0.0093;-0.0115;1.0105;1.011
74.808642;-0.0090;-0.0127;1.0110;1.011
74.811470;-0.0088;-0.0127;1.0097;1.010
74.812931;-0.0095;-0.0125;1.0068;1.007
74.814937;-0.0103;-0.0098;1.0075;1.008
74.817251;-0.0090;-0.0086;1.0075;1.008
74.819268;-0.0088;-0.0078;1.0063;1.006
74.820567;-0.0086;-0.0061;1.0058;1.006
74.831846;-0.0071;-0.0073;1.0034;1.003
74.833621;-0.0061;-0.0100;1.0054;1.005
74.835225;-0.0059;-0.0095;1.0056;1.006
74.836078;-0.0068;-0.0100;1.0078;1.008
74.837196;-0.0068;-0.0110;1.0115;1.012
74.839158;-0.0071;-0.0107;1.0122;1.012
74.840580;-0.0059;-0.0090;1.0093;1.009
74.842632;-0.0068;-0.0088;0.9980;0.998
74.843580;-0.0078;-0.0098;0.9946;0.995
74.845508;-0.0076;-0.0122;0.9988;0.999
74.848653;-0.0073;-0.0134;1.0044;1.004
74.849604;-0.0078;-0.0129;1.0112;1.011
74.851079;-0.0093;-0.0122;1.0115;1.012
74.851485;-0.0095;-0.0120;1.0097;1.010
74.851831;-0.0110;-0.0129;1.0063;1.006
74.860037;-0.0132;-0.0132;1.0041;1.004
74.860664;-0.0137;-0.0139;1.0039;1.004
74.861042;-0.0125;-0.0159;1.0056;1.006
74.861368;-0.0112;-0.0156;1.0075;1.008
74.861707;-0.0112;-0.0151;1.0056;1.006
74.862795;-0.0120;-0.0132;1.0012;1.001
74.864264;-0.0132;-0.0125;1.0019;1.002
74.866258;-0.0127;-0.0117;1.0090;1.009
74.868481;-0.0125;-0.0103;1.0122;1.012
74.870349;-0.0125;-0.0098;1.0105;1.011
74.873556;-0.0115;-0.0095;1.0032;1.003
74.874809;-0.0115;-0.0073;0.9995;1.000
74.876911;-0.0110;-0.0061;1.0022;1.002
74.878630;-0.0117;-0.0076;1.0083;1.008
74.880907;-0.0107;-0.0083;1.0117;1.012
74.882819;-0.0107;-0.0083;1.0132;1.013
74.884367;-0.0105;-0.0095;1.0124;1.013
74.886425;-0.0105;-0.0110;1.0105;1.011
74.890036;-0.0105;-0.0120;1.0056;1.006
74.890742;-0.0088;-0.0120;1.0063;1.006
74.892685;-0.0088;-0.0125;1.0080;1.008
74.894698;-0.0093;-0.0125;1.0115;1.012
74.896677;-0.0076;-0.0127;1.0073;1.007
74.898587;-0.0073;-0.0139;1.0044;1.004
74.901777;-0.0076;-0.0151;1.0027;1.003
74.903552;-0.0093;-0.0156;1.0017;1.002
74.907190;-0.0095;-0.0154;1.0036;1.004
74.908727;-0.0086;-0.0156;1.0071;1.007
74.909943;-0.0090;-0.0156;1.0080;1.008
74.911586;-0.0088;-0.0161;1.0100;1.010
74.913205;-0.0081;-0.0154;1.0105;1.011
74.916533;-0.0078;-0.0142;1.0095;1.010
74.919160;-0.0086;-0.0122;1.0073;1.007
74.920158;-0.0083;-0.0110;1.0054;1.005
74.921602;-0.0073;-0.0103;1.0036;1.004
74.931927;-0.0066;-0.0098;1.0007;1.001
74.932688;-0.0073;-0.0098;1.0014;1.002
74.933065;-0.0068;-0.0095;1.0044;1.004
74.933411;-0.0071;-0.0073;1.0115;1.012
74.933769;-0.0081;-0.0068;1.0137;1.014
74.934117;-0.0090;-0.0081;1.0134;1.013
74.934531;-0.0086;-0.0051;1.0107;1.011
74.949376;-0.0088;-0.0054;1.0083;1.008
74.949970;-0.0098;-0.0059;1.0051;1.005
74.950339;-0.0093;-0.0064;1.0022;1.002
74.950795;-0.0095;-0.0073;1.0022;1.002
74.951152;-0.0103;-0.0086;1.0041;1.004
74.951495;-0.0110;-0.0088;1.0071;1.007
74.951835;-0.0107;-0.0100;1.0073;1.007
74.952177;-0.0112;-0.0105;1.0029;1.003
74.952513;-0.0125;-0.0107;1.0032;1.003
74.954689;-0.0139;-0.0132;1.0078;1.008
74.962381;-0.0154;-0.0142;1.0115;1.012
74.963105;-0.0154;-0.0154;1.0115;1.012
74.963484;-0.0125;-0.0154;1.0078;1.008
74.963830;-0.0122;-0.0142;1.0000;1.000
74.965425;-0.0120;-0.0142;0.9985;0.999
74.966395;-0.0103;-0.0134;1.0029;1.003
74.968434;-0.0100;-0.0112;1.0115;1.012
